qid,hallucination_id,method,injection_type,injected_numeric,gate_1_detected,gate_2_detected,gate_3_detected,end_gate_detected,any_detected,actionable_detected,early_detected,pre_narrative_detected,injected_in_final
FB_047_A9C061FE,FB_047_A9C061FE_H1,end_check,dollar_amount,208.0,False,False,False,False,False,False,False,False,True
FB_048_79F71CE3,FB_048_79F71CE3_H3,end_check,dollar_amount,1823.0,False,False,False,False,False,False,False,False,True
FB_048_79F71CE3,FB_048_79F71CE3_H2,end_check,dollar_amount,522.0,False,False,False,False,False,False,False,False,False
FB_048_79F71CE3,FB_048_79F71CE3_H1,end_check,dollar_amount,721.0,False,False,False,False,False,False,False,False,False
FB_049_4416C718,FB_049_4416C718_H3,end_check,dollar_amount,924.0,False,False,False,False,False,False,False,False,True
FB_049_4416C718,FB_049_4416C718_H2,end_check,percentage,0.0,False,False,False,False,False,False,False,False,False
FB_049_4416C718,FB_049_4416C718_H1,end_check,percentage,0.0,False,False,False,False,False,False,False,False,False
FB_050_A0B82AEA,FB_050_A0B82AEA_H2,end_check,dollar_amount,2780.0,False,False,False,False,False,False,False,False,True
FB_050_A0B82AEA,FB_050_A0B82AEA_H1,end_check,dollar_amount,4922.0,False,False,False,False,False,False,False,False,True
FB_051_091D46D5,FB_051_091D46D5_H3,end_check,dollar_amount,29580.0,False,False,False,False,False,False,False,False,True
FB_051_091D46D5,FB_051_091D46D5_H2,end_check,dollar_amount,55020.0,False,False,False,False,False,False,False,False,True
FB_051_091D46D5,FB_051_091D46D5_H1,end_check,percentage,10.3,False,False,False,False,False,False,False,False,False
FB_052_FC76DF78,FB_052_FC76DF78_H3,end_check,large_number,1157.0,False,False,False,False,False,False,False,False,True
FB_052_FC76DF78,FB_052_FC76DF78_H2,end_check,large_number,32254.0,False,False,False,False,False,False,False,False,True
FB_052_FC76DF78,FB_052_FC76DF78_H1,end_check,large_number,1229.0,False,False,False,False,False,False,False,False,True
FB_053_05E755A5,FB_053_05E755A5_H3,end_check,dollar_amount,1210.0,False,False,False,False,False,False,False,False,True
FB_053_05E755A5,FB_053_05E755A5_H2,end_check,large_number,1421.0,False,False,False,False,False,False,False,False,True
FB_053_05E755A5,FB_053_05E755A5_H1,end_check,large_number,852.0,False,False,False,False,False,False,False,False,False
FB_054_F1BBC565,FB_054_F1BBC565_H3,end_check,dollar_amount,911.0,False,False,False,False,False,False,False,False,True
FB_054_F1BBC565,FB_054_F1BBC565_H2,end_check,dollar_amount,2191.0,False,False,False,False,False,False,False,False,True
FB_054_F1BBC565,FB_054_F1BBC565_H1,end_check,dollar_amount,789.0,False,False,False,False,False,False,False,False,False
FB_055_B75D0172,FB_055_B75D0172_H3,end_check,large_number,822.0,False,False,False,False,False,False,False,False,False
FB_055_B75D0172,FB_055_B75D0172_H2,end_check,large_number,698.0,False,False,False,False,False,False,False,False,False
FB_055_B75D0172,FB_055_B75D0172_H1,end_check,large_number,1272.0,False,False,False,False,False,False,False,False,True
FB_056_E46FAB20,FB_056_E46FAB20_H3,end_check,dollar_amount,1519.0,False,False,False,False,False,False,False,False,True
FB_056_E46FAB20,FB_056_E46FAB20_H2,end_check,dollar_amount,738.0,False,False,False,False,False,False,False,False,True
FB_056_E46FAB20,FB_056_E46FAB20_H1,end_check,dollar_amount,1307.0,False,False,False,False,False,False,False,False,False
FB_057_2D006C3F,FB_057_2D006C3F_H3,end_check,dollar_amount,606.8,False,False,False,False,False,False,False,False,False
FB_057_2D006C3F,FB_057_2D006C3F_H2,end_check,dollar_amount,259.8,False,False,False,False,False,False,False,False,True
FB_057_2D006C3F,FB_057_2D006C3F_H1,end_check,dollar_amount,788.1,False,False,False,False,False,False,False,False,True
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H3,end_check,dollar_amount,5585.0,False,False,False,False,False,False,False,False,True
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H2,end_check,percentage,91.9,False,False,False,False,False,False,False,False,False
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H1,end_check,dollar_amount,12544.0,False,False,False,False,False,False,False,False,False
FB_060_D8048F85,FB_060_D8048F85_H2,end_check,dollar_amount,115274.0,False,False,False,False,False,False,False,False,True
FB_060_D8048F85,FB_060_D8048F85_H1,end_check,dollar_amount,85028.0,False,False,False,False,False,False,False,False,True
FB_061_B30537F0,FB_061_B30537F0_H3,end_check,dollar_amount,52278.0,False,False,False,False,False,False,False,False,True
FB_061_B30537F0,FB_061_B30537F0_H2,end_check,dollar_amount,13434.0,False,False,False,False,False,False,False,False,True
FB_061_B30537F0,FB_061_B30537F0_H1,end_check,percentage,14.4,False,False,False,False,False,False,False,False,True
FB_062_CCEDD88C,FB_062_CCEDD88C_H1,end_check,dollar_amount,191569.0,False,False,False,False,False,False,False,False,True
FB_063_38B981AD,FB_063_38B981AD_H2,end_check,percentage,0.9,False,False,False,False,False,False,False,False,False
FB_063_38B981AD,FB_063_38B981AD_H1,end_check,dollar_amount,71042.0,False,False,False,False,False,False,False,False,False
FB_064_7576A9AF,FB_064_7576A9AF_H3,end_check,dollar_amount,12426.0,False,False,False,False,False,False,False,False,True
FB_064_7576A9AF,FB_064_7576A9AF_H2,end_check,dollar_amount,18525.0,False,False,False,False,False,False,False,False,True
FB_064_7576A9AF,FB_064_7576A9AF_H1,end_check,dollar_amount,19162.0,False,False,False,False,False,False,False,False,False
FB_065_8F3B2425,FB_065_8F3B2425_H3,end_check,dollar_amount,41886.0,False,False,False,False,False,False,False,False,False
FB_065_8F3B2425,FB_065_8F3B2425_H2,end_check,dollar_amount,18532.0,False,False,False,False,False,False,False,False,True
FB_065_8F3B2425,FB_065_8F3B2425_H1,end_check,dollar_amount,469.0,False,False,False,False,False,False,False,False,True
FB_067_92C7D508,FB_067_92C7D508_H3,end_check,percentage,9.5,False,False,False,False,False,False,False,False,False
FB_067_92C7D508,FB_067_92C7D508_H2,end_check,dollar_amount,1513.0,False,False,False,False,False,False,False,False,True
FB_067_92C7D508,FB_067_92C7D508_H1,end_check,dollar_amount,3936.0,False,False,False,False,False,False,False,False,True
FB_068_46FFC913,FB_068_46FFC913_H2,end_check,dollar_amount,58656.0,False,False,False,False,False,False,False,False,False
FB_068_46FFC913,FB_068_46FFC913_H1,end_check,percentage,0.01,False,False,False,False,False,False,False,False,True
FB_069_15B93D82,FB_069_15B93D82_H2,end_check,percentage,51.5,False,False,False,False,False,False,False,False,False
FB_069_15B93D82,FB_069_15B93D82_H1,end_check,dollar_amount,25413.0,False,False,False,False,False,False,False,False,True
FB_070_4418F850,FB_070_4418F850_H3,end_check,dollar_amount,5694.0,False,False,False,False,False,False,False,False,False
FB_070_4418F850,FB_070_4418F850_H2,end_check,dollar_amount,14585.0,False,False,False,False,False,False,False,False,True
FB_070_4418F850,FB_070_4418F850_H1,end_check,dollar_amount,14512.0,False,False,False,False,False,False,False,False,True
FB_071_0CB99E74,FB_071_0CB99E74_H3,end_check,dollar_amount,4292.0,False,False,False,False,False,False,False,False,False
FB_071_0CB99E74,FB_071_0CB99E74_H2,end_check,dollar_amount,73.0,False,False,False,False,False,False,False,False,False
FB_071_0CB99E74,FB_071_0CB99E74_H1,end_check,dollar_amount,7381.0,False,False,False,False,False,False,False,False,False
FB_072_05A484DC,FB_072_05A484DC_H2,end_check,dollar_amount,8255.0,False,False,False,False,False,False,False,False,True
FB_072_05A484DC,FB_072_05A484DC_H1,end_check,large_number,2118.0,False,False,False,False,False,False,False,False,False
FB_073_5495DBB9,FB_073_5495DBB9_H3,end_check,percentage,9.9,False,False,False,False,False,False,False,False,True
FB_073_5495DBB9,FB_073_5495DBB9_H2,end_check,dollar_amount,221.0,False,False,False,False,False,False,False,False,True
FB_073_5495DBB9,FB_073_5495DBB9_H1,end_check,dollar_amount,207.0,False,False,False,False,False,False,False,False,True
FB_074_499976A7,FB_074_499976A7_H2,end_check,dollar_amount,6078.0,False,False,False,False,False,False,False,False,True
FB_074_499976A7,FB_074_499976A7_H1,end_check,dollar_amount,9948.0,False,False,False,False,False,False,False,False,True
FB_075_D5F39BB5,FB_075_D5F39BB5_H2,end_check,dollar_amount,38256.0,False,False,False,False,False,False,False,False,True
FB_075_D5F39BB5,FB_075_D5F39BB5_H1,end_check,dollar_amount,41694.0,False,False,False,False,False,False,False,False,False
FB_076_1BF5949C,FB_076_1BF5949C_H3,end_check,dollar_amount,124200.0,False,False,False,False,False,False,False,False,False
FB_076_1BF5949C,FB_076_1BF5949C_H2,end_check,dollar_amount,27991.0,False,False,False,False,False,False,False,False,True
FB_076_1BF5949C,FB_076_1BF5949C_H1,end_check,dollar_amount,29388.0,False,False,False,False,False,False,False,False,False
FB_077_6547C156,FB_077_6547C156_H3,end_check,dollar_amount,2148.0,False,False,False,False,False,False,False,False,True
FB_077_6547C156,FB_077_6547C156_H2,end_check,dollar_amount,3128.0,False,False,False,False,False,False,False,False,True
FB_077_6547C156,FB_077_6547C156_H1,end_check,dollar_amount,78204.0,False,False,False,False,False,False,False,False,True
FB_078_F8A3C776,FB_078_F8A3C776_H2,end_check,dollar_amount,2.0,False,False,False,False,False,False,False,False,True
FB_078_F8A3C776,FB_078_F8A3C776_H1,end_check,dollar_amount,1.4,False,False,False,False,False,False,False,False,True
FB_079_C8770283,FB_079_C8770283_H3,end_check,dollar_amount,0.68,False,False,False,False,False,False,False,False,True
FB_079_C8770283,FB_079_C8770283_H2,end_check,dollar_amount,0.69,False,False,False,False,False,False,False,False,True
FB_079_C8770283,FB_079_C8770283_H1,end_check,dollar_amount,1.25,False,False,False,False,False,False,False,False,False
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H2,end_check,large_number,63263625.0,False,False,False,False,False,False,False,False,True
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H1,end_check,large_number,12416701.0,False,False,False,False,False,False,False,False,True
FB_082_4FFC55E4,FB_082_4FFC55E4_H2,end_check,dollar_amount,1334.0,False,False,False,False,False,False,False,False,False
FB_082_4FFC55E4,FB_082_4FFC55E4_H1,end_check,dollar_amount,37.0,False,False,False,False,False,False,False,False,False
FB_083_62A760DF,FB_083_62A760DF_H3,end_check,dollar_amount,3586.0,False,False,False,False,False,False,False,False,True
FB_083_62A760DF,FB_083_62A760DF_H2,end_check,dollar_amount,3712.0,False,False,False,False,False,False,False,False,True
FB_083_62A760DF,FB_083_62A760DF_H1,end_check,dollar_amount,2326.0,False,False,False,False,False,False,False,False,True
FB_084_403F35B5,FB_084_403F35B5_H2,end_check,dollar_amount,952.0,False,False,False,False,False,False,False,False,False
FB_084_403F35B5,FB_084_403F35B5_H1,end_check,dollar_amount,735.0,False,False,False,False,False,False,False,False,False
FB_085_149EBAE9,FB_085_149EBAE9_H3,end_check,dollar_amount,772.0,False,False,False,False,False,False,False,False,True
FB_085_149EBAE9,FB_085_149EBAE9_H2,end_check,dollar_amount,898.0,False,False,False,False,False,False,False,False,False
FB_085_149EBAE9,FB_085_149EBAE9_H1,end_check,dollar_amount,1353.0,False,False,False,False,False,False,False,False,False
FB_086_889F46BB,FB_086_889F46BB_H3,end_check,dollar_amount,70366.0,False,False,False,False,False,False,False,False,True
FB_086_889F46BB,FB_086_889F46BB_H2,end_check,dollar_amount,22612.0,False,False,False,False,False,False,False,False,True
FB_086_889F46BB,FB_086_889F46BB_H1,end_check,dollar_amount,8873.0,False,False,False,False,False,False,False,False,True
FB_087_99FD2FB2,FB_087_99FD2FB2_H3,end_check,percentage,70.3,False,False,False,False,False,False,False,False,False
FB_087_99FD2FB2,FB_087_99FD2FB2_H2,end_check,dollar_amount,20998.0,False,False,False,False,False,False,False,False,False
FB_087_99FD2FB2,FB_087_99FD2FB2_H1,end_check,dollar_amount,84991.0,False,False,False,False,False,False,False,False,False
FB_088_DD231ABD,FB_088_DD231ABD_H3,end_check,dollar_amount,130473.0,False,False,False,False,False,False,False,False,True
FB_088_DD231ABD,FB_088_DD231ABD_H2,end_check,dollar_amount,19470.0,False,False,False,False,False,False,False,False,True
FB_088_DD231ABD,FB_088_DD231ABD_H1,end_check,dollar_amount,18618.0,False,False,False,False,False,False,False,False,False
FB_089_CF6163C6,FB_089_CF6163C6_H2,end_check,dollar_amount,3.05,False,False,False,False,False,False,False,False,True
FB_089_CF6163C6,FB_089_CF6163C6_H1,end_check,percentage,31.6,False,False,False,False,False,False,False,False,False
FB_090_72CFB567,FB_090_72CFB567_H3,end_check,dollar_amount,62980.0,False,False,False,False,False,False,False,False,False
FB_090_72CFB567,FB_090_72CFB567_H2,end_check,dollar_amount,48060.0,False,False,False,False,False,False,False,False,False
FB_090_72CFB567,FB_090_72CFB567_H1,end_check,dollar_amount,40543.0,False,False,False,False,False,False,False,False,False
FB_091_82F6C167,FB_091_82F6C167_H3,end_check,dollar_amount,4690.0,False,False,False,False,False,False,False,False,True
FB_091_82F6C167,FB_091_82F6C167_H2,end_check,dollar_amount,2388.0,False,False,False,False,False,False,False,False,True
FB_091_82F6C167,FB_091_82F6C167_H1,end_check,dollar_amount,2481.0,False,False,False,False,False,False,False,False,True
FB_092_1FF70EDD,FB_092_1FF70EDD_H1,end_check,dollar_amount,16.9,False,False,False,False,False,False,False,False,True
FB_093_3013F02B,FB_093_3013F02B_H1,end_check,dollar_amount,4412.0,False,False,False,False,False,False,False,False,True
FB_094_62DF77C2,FB_094_62DF77C2_H3,end_check,dollar_amount,32304.0,False,False,False,False,False,False,False,False,False
FB_094_62DF77C2,FB_094_62DF77C2_H2,end_check,percentage,26.36,False,False,False,False,False,False,False,False,False
FB_094_62DF77C2,FB_094_62DF77C2_H1,end_check,percentage,25.1,False,False,False,False,False,False,False,False,False
FB_095_25B2B23C,FB_095_25B2B23C_H2,end_check,dollar_amount,9112.0,False,False,False,False,False,False,False,False,False
FB_095_25B2B23C,FB_095_25B2B23C_H1,end_check,dollar_amount,5399.0,False,False,False,False,False,False,False,False,False
FB_096_3F49DA9A,FB_096_3F49DA9A_H3,end_check,dollar_amount,2632855.0,False,False,False,False,False,False,False,False,True
FB_096_3F49DA9A,FB_096_3F49DA9A_H2,end_check,dollar_amount,126259.0,False,False,False,False,False,False,False,False,False
FB_096_3F49DA9A,FB_096_3F49DA9A_H1,end_check,large_number,1899.0,False,False,False,False,False,False,False,False,True
FB_097_2BA7758E,FB_097_2BA7758E_H2,end_check,percentage,69.6,False,False,False,False,False,False,False,False,True
FB_097_2BA7758E,FB_097_2BA7758E_H1,end_check,percentage,70.4,False,False,False,False,False,False,False,False,True
FB_098_7154A728,FB_098_7154A728_H2,end_check,dollar_amount,801.0,False,False,False,False,False,False,False,False,True
FB_098_7154A728,FB_098_7154A728_H1,end_check,dollar_amount,12001.0,False,False,False,False,False,False,False,False,True
FB_099_6BE111D5,FB_099_6BE111D5_H3,end_check,dollar_amount,18.0,False,False,False,False,False,False,False,False,True
FB_099_6BE111D5,FB_099_6BE111D5_H2,end_check,dollar_amount,6231.0,False,False,False,False,False,False,False,False,True
FB_099_6BE111D5,FB_099_6BE111D5_H1,end_check,dollar_amount,9150.0,False,False,False,False,False,False,False,False,True
FB_100_6814F36E,FB_100_6814F36E_H2,end_check,dollar_amount,1172.0,False,False,False,False,False,False,False,False,True
FB_100_6814F36E,FB_100_6814F36E_H1,end_check,dollar_amount,2011.0,False,False,False,False,False,False,False,False,False
FB_101_79109208,FB_101_79109208_H2,end_check,dollar_amount,37987.0,False,False,False,False,False,False,False,False,False
FB_101_79109208,FB_101_79109208_H1,end_check,dollar_amount,64022.0,False,False,False,False,False,False,False,False,False
FB_102_F5764A3D,FB_102_F5764A3D_H2,end_check,dollar_amount,16467.0,False,False,False,False,False,False,False,False,False
FB_102_F5764A3D,FB_102_F5764A3D_H1,end_check,dollar_amount,14968.0,False,False,False,False,False,False,False,False,False
FB_103_98E6E9E2,FB_103_98E6E9E2_H2,end_check,dollar_amount,90117.0,False,False,False,False,False,False,False,False,False
FB_103_98E6E9E2,FB_103_98E6E9E2_H1,end_check,dollar_amount,87879.0,False,False,False,False,False,False,False,False,False
FB_104_AE0FFD33,FB_104_AE0FFD33_H3,end_check,dollar_amount,952.0,False,False,False,False,False,False,False,False,True
FB_104_AE0FFD33,FB_104_AE0FFD33_H2,end_check,dollar_amount,1050.0,False,False,False,False,False,False,False,False,True
FB_104_AE0FFD33,FB_104_AE0FFD33_H1,end_check,dollar_amount,1084.0,False,False,False,False,False,False,False,False,True
FB_105_61DCE693,FB_105_61DCE693_H3,end_check,dollar_amount,8743.0,False,False,False,False,False,False,False,False,True
FB_105_61DCE693,FB_105_61DCE693_H2,end_check,dollar_amount,17790.0,False,False,False,False,False,False,False,False,True
FB_105_61DCE693,FB_105_61DCE693_H1,end_check,percentage,12.12,False,False,False,False,False,False,False,False,True
FB_106_EB0A9203,FB_106_EB0A9203_H2,end_check,dollar_amount,1.0,False,False,False,False,False,False,False,False,True
FB_107_B17259C6,FB_107_B17259C6_H2,end_check,dollar_amount,532.0,False,False,False,False,False,False,False,False,True
FB_107_B17259C6,FB_107_B17259C6_H1,end_check,dollar_amount,59.0,False,False,False,False,False,False,False,False,True
FB_108_8E72B311,FB_108_8E72B311_H2,end_check,dollar_amount,793.0,False,False,False,False,False,False,False,False,False
FB_108_8E72B311,FB_108_8E72B311_H1,end_check,dollar_amount,301.0,False,False,False,False,False,False,False,False,True
FB_109_F3781DA6,FB_109_F3781DA6_H2,end_check,dollar_amount,4868.0,False,False,False,False,False,False,False,False,True
FB_109_F3781DA6,FB_109_F3781DA6_H1,end_check,dollar_amount,210.0,False,False,False,False,False,False,False,False,True
FB_110_74F7847F,FB_110_74F7847F_H2,end_check,dollar_amount,1210.0,False,False,False,False,False,False,False,False,False
FB_110_74F7847F,FB_110_74F7847F_H1,end_check,dollar_amount,730.0,False,False,False,False,False,False,False,False,False
FB_111_A4B199F5,FB_111_A4B199F5_H3,end_check,dollar_amount,15037.0,False,False,False,False,False,False,False,False,True
FB_111_A4B199F5,FB_111_A4B199F5_H2,end_check,dollar_amount,19557.0,False,False,False,False,False,False,False,False,True
FB_111_A4B199F5,FB_111_A4B199F5_H1,end_check,dollar_amount,28477.0,False,False,False,False,False,False,False,False,True
FB_112_2DC55A31,FB_112_2DC55A31_H2,end_check,dollar_amount,41918.0,False,False,False,False,False,False,False,False,True
FB_112_2DC55A31,FB_112_2DC55A31_H1,end_check,dollar_amount,28845.0,False,False,False,False,False,False,False,False,True
FB_113_30E7F266,FB_113_30E7F266_H2,end_check,large_number,17859.0,False,False,False,False,False,False,False,False,False
FB_113_30E7F266,FB_113_30E7F266_H1,end_check,large_number,906.0,False,False,False,False,False,False,False,False,False
FB_114_ACC06CE8,FB_114_ACC06CE8_H2,end_check,dollar_amount,2742.0,False,False,False,False,False,False,False,False,True
FB_114_ACC06CE8,FB_114_ACC06CE8_H1,end_check,dollar_amount,3253.0,False,False,False,False,False,False,False,False,True
FB_115_AE55E4C4,FB_115_AE55E4C4_H3,end_check,dollar_amount,9070.0,False,False,False,False,False,False,False,False,True
FB_115_AE55E4C4,FB_115_AE55E4C4_H2,end_check,large_number,21769.0,False,False,False,False,False,False,False,False,False
FB_115_AE55E4C4,FB_115_AE55E4C4_H1,end_check,percentage,47.3,False,False,False,False,False,False,False,False,False
FB_116_1C09CCA7,FB_116_1C09CCA7_H3,end_check,dollar_amount,5544.0,False,False,False,False,False,False,False,False,True
FB_116_1C09CCA7,FB_116_1C09CCA7_H2,end_check,dollar_amount,9099.0,False,False,False,False,False,False,False,False,True
FB_116_1C09CCA7,FB_116_1C09CCA7_H1,end_check,dollar_amount,4680.0,False,False,False,False,False,False,False,False,True
FB_117_C880E731,FB_117_C880E731_H3,end_check,dollar_amount,6037.0,False,False,False,False,False,False,False,False,False
FB_117_C880E731,FB_117_C880E731_H2,end_check,dollar_amount,6546.86,False,False,False,False,False,False,False,False,False
FB_117_C880E731,FB_117_C880E731_H1,end_check,dollar_amount,3274.29,False,False,False,False,False,False,False,False,False
FB_118_8B6021A4,FB_118_8B6021A4_H3,end_check,large_number,739.0,False,False,False,False,False,False,False,False,False
FB_118_8B6021A4,FB_118_8B6021A4_H2,end_check,dollar_amount,7663.0,False,False,False,False,False,False,False,False,False
FB_118_8B6021A4,FB_118_8B6021A4_H1,end_check,dollar_amount,4216.0,False,False,False,False,False,False,False,False,False
FB_119_3CD84B18,FB_119_3CD84B18_H3,end_check,dollar_amount,23876.0,False,False,False,False,False,False,False,False,True
FB_119_3CD84B18,FB_119_3CD84B18_H2,end_check,dollar_amount,12740.0,False,False,False,False,False,False,False,False,False
FB_119_3CD84B18,FB_119_3CD84B18_H1,end_check,dollar_amount,8689.0,False,False,False,False,False,False,False,False,False
FB_120_223C47BE,FB_120_223C47BE_H2,end_check,dollar_amount,3.2,False,False,False,False,False,False,False,False,True
FB_120_223C47BE,FB_120_223C47BE_H1,end_check,dollar_amount,2.5,False,False,False,False,False,False,False,False,True
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H3,end_check,dollar_amount,6616.0,False,False,False,False,False,False,False,False,False
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H2,end_check,dollar_amount,15021.0,False,False,False,False,False,False,False,False,False
FB_124_C0D9EB5C,FB_124_C0D9EB5C_H1,end_check,dollar_amount,6610.0,False,False,False,False,False,False,False,False,False
FB_125_E7A2D24B,FB_125_E7A2D24B_H3,end_check,percentage,18.6,False,False,False,False,False,False,False,False,False
FB_125_E7A2D24B,FB_125_E7A2D24B_H2,end_check,dollar_amount,17408.0,False,False,False,False,False,False,False,False,True
FB_125_E7A2D24B,FB_125_E7A2D24B_H1,end_check,dollar_amount,22497.0,False,False,False,False,False,False,False,False,False
FB_126_3313FCA9,FB_126_3313FCA9_H3,end_check,percentage,27.2,False,False,False,False,False,False,False,False,True
FB_126_3313FCA9,FB_126_3313FCA9_H2,end_check,large_number,475408619.0,False,False,False,False,False,False,False,False,False
FB_126_3313FCA9,FB_126_3313FCA9_H1,end_check,large_number,748272843.0,False,False,False,False,False,False,False,False,False
FB_127_E1B380E5,FB_127_E1B380E5_H2,end_check,dollar_amount,1.0,False,False,False,False,False,False,False,False,True
FB_127_E1B380E5,FB_127_E1B380E5_H1,end_check,dollar_amount,4.6,False,False,False,False,False,False,False,False,True
FB_128_F410AC0E,FB_128_F410AC0E_H3,end_check,dollar_amount,4150.0,False,False,False,False,False,False,False,False,True
FB_128_F410AC0E,FB_128_F410AC0E_H2,end_check,dollar_amount,27616.0,False,False,False,False,False,False,False,False,True
FB_128_F410AC0E,FB_128_F410AC0E_H1,end_check,dollar_amount,107506.0,False,False,False,False,False,False,False,False,True
FB_129_1F62F697,FB_129_1F62F697_H3,end_check,percentage,14.2,False,False,False,False,False,False,False,False,False
FB_129_1F62F697,FB_129_1F62F697_H2,end_check,percentage,16.9,False,False,False,False,False,False,False,False,False
FB_129_1F62F697,FB_129_1F62F697_H1,end_check,dollar_amount,1.0,False,False,False,False,False,False,False,False,True
FB_130_B646D047,FB_130_B646D047_H3,end_check,percentage,17.6,False,False,False,False,False,False,False,False,True
FB_130_B646D047,FB_130_B646D047_H2,end_check,percentage,2.6,False,False,False,False,False,False,False,False,True
FB_130_B646D047,FB_130_B646D047_H1,end_check,percentage,17.0,False,False,False,False,False,False,False,False,False
FB_131_3A78CB5F,FB_131_3A78CB5F_H2,end_check,dollar_amount,8948.0,False,False,False,False,False,False,False,False,True
FB_131_3A78CB5F,FB_131_3A78CB5F_H1,end_check,large_number,7869.0,False,False,False,False,False,False,False,False,False
FB_132_9F7A4F77,FB_132_9F7A4F77_H2,end_check,dollar_amount,26881.0,False,False,False,False,False,False,False,False,False
FB_132_9F7A4F77,FB_132_9F7A4F77_H1,end_check,dollar_amount,1431.0,False,False,False,False,False,False,False,False,True
FB_133_F4882588,FB_133_F4882588_H3,end_check,dollar_amount,14483.0,False,False,False,False,False,False,False,False,True
FB_133_F4882588,FB_133_F4882588_H2,end_check,dollar_amount,2747.0,False,False,False,False,False,False,False,False,True
FB_133_F4882588,FB_133_F4882588_H1,end_check,dollar_amount,1317.0,False,False,False,False,False,False,False,False,True
FB_134_8EAD738D,FB_134_8EAD738D_H1,end_check,dollar_amount,1654.0,False,False,False,False,False,False,False,False,True
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H3,end_check,dollar_amount,2548.0,False,False,False,False,False,False,False,False,True
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H2,end_check,dollar_amount,16404.0,False,False,False,False,False,False,False,False,True
FB_135_DFC4B0A4,FB_135_DFC4B0A4_H1,end_check,percentage,0.0,False,False,False,False,False,False,False,False,False
FB_137_A71B03EF,FB_137_A71B03EF_H2,end_check,dollar_amount,751.0,False,False,False,False,False,False,False,False,True
FB_137_A71B03EF,FB_137_A71B03EF_H1,end_check,dollar_amount,931.0,False,False,False,False,False,False,False,False,False
FB_138_1767BBA1,FB_138_1767BBA1_H3,end_check,dollar_amount,5245.6,False,False,False,False,False,False,False,False,False
FB_138_1767BBA1,FB_138_1767BBA1_H2,end_check,dollar_amount,2212.1,False,False,False,False,False,False,False,False,False
FB_138_1767BBA1,FB_138_1767BBA1_H1,end_check,dollar_amount,2497.7,False,False,False,False,False,False,False,False,False
FB_139_4FC46F83,FB_139_4FC46F83_H3,end_check,dollar_amount,1698.3,False,False,False,False,False,False,False,False,True
FB_139_4FC46F83,FB_139_4FC46F83_H2,end_check,percentage,31.4,False,False,False,False,False,False,False,False,False
FB_139_4FC46F83,FB_139_4FC46F83_H1,end_check,percentage,43.9,False,False,False,False,False,False,False,False,False
FB_140_E38BA3D2,FB_140_E38BA3D2_H3,end_check,dollar_amount,952.0,False,False,False,False,False,False,False,False,True
FB_140_E38BA3D2,FB_140_E38BA3D2_H2,end_check,dollar_amount,1266.6,False,False,False,False,False,False,False,False,False
FB_140_E38BA3D2,FB_140_E38BA3D2_H1,end_check,dollar_amount,1112.3,False,False,False,False,False,False,False,False,True
FB_141_339C8E4B,FB_141_339C8E4B_H3,end_check,dollar_amount,298.0,False,False,False,False,False,False,False,False,True
FB_141_339C8E4B,FB_141_339C8E4B_H2,end_check,dollar_amount,1001.0,False,False,False,False,False,False,False,False,True
FB_141_339C8E4B,FB_141_339C8E4B_H1,end_check,percentage,18.1,False,False,False,False,False,False,False,False,False
FB_142_54C31BE1,FB_142_54C31BE1_H2,end_check,dollar_amount,830.6,False,False,False,False,False,False,False,False,True
FB_142_54C31BE1,FB_142_54C31BE1_H1,end_check,dollar_amount,4411.0,False,False,False,False,False,False,False,False,False
FB_143_A0EA48F4,FB_143_A0EA48F4_H3,end_check,dollar_amount,15974.0,False,False,False,False,False,False,False,False,False
FB_143_A0EA48F4,FB_143_A0EA48F4_H2,end_check,dollar_amount,1034.0,False,False,False,False,False,False,False,False,True
FB_143_A0EA48F4,FB_143_A0EA48F4_H1,end_check,dollar_amount,8922.0,False,False,False,False,False,False,False,False,True
FB_144_BD395CC4,FB_144_BD395CC4_H2,end_check,dollar_amount,2611.0,False,False,False,False,False,False,False,False,True
FB_144_BD395CC4,FB_144_BD395CC4_H1,end_check,dollar_amount,4598.0,False,False,False,False,False,False,False,False,True
FB_145_F02E8ED1,FB_145_F02E8ED1_H2,end_check,dollar_amount,37936.0,False,False,False,False,False,False,False,False,True
FB_145_F02E8ED1,FB_145_F02E8ED1_H1,end_check,dollar_amount,7911.0,False,False,False,False,False,False,False,False,True
FB_146_6EE83766,FB_146_6EE83766_H3,end_check,dollar_amount,127741.0,False,False,False,False,False,False,False,False,True
FB_146_6EE83766,FB_146_6EE83766_H2,end_check,dollar_amount,15877.0,False,False,False,False,False,False,False,False,True
FB_146_6EE83766,FB_146_6EE83766_H1,end_check,dollar_amount,12860.0,False,False,False,False,False,False,False,False,True
FB_147_D81E1F94,FB_147_D81E1F94_H3,end_check,dollar_amount,214715.0,False,False,False,False,False,False,False,False,True
